PheCode	Number of cases	Number of controls	Number of excluded controls	Phenotype Description	Phenotype Category	url_sum	URL QQ Plot	URL-QQPlot	URL Manhattan Plot	URL-ManhattanPlot
571.81	529	"400,055"	"8,377"	Portal hypertension	digestive	wget https://www.dropbox.com/s/98iyg850h3ubgd6/PheCode_571.81_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/llhsh4h44fy6x7g/571.81-Portalhypertension-529cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/llhsh4h44fy6x7g/571.81-Portalhypertension-529cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/5pcllbkmn9f1xk0/571.81-Portalhypertension-529cases-400055controls.mh.pdf?dl=0	https://www.dropbox.com/s/5pcllbkmn9f1xk0/571.81-Portalhypertension-529cases-400055controls.mh.pdf?dl=0
572	"1,547"	"400,055"	"7,359"	Ascites (non malignant)	digestive	wget https://www.dropbox.com/s/p5p2ug1tf98mmfq/PheCode_572_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/e4hcegzaqdm8tjh/572-Ascites-nonmalignant--1547cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/e4hcegzaqdm8tjh/572-Ascites-nonmalignant--1547cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/43wqts4nbgvz3su/572-Ascites-nonmalignant--1547cases-400055controls.mh.pdf?dl=0	https://www.dropbox.com/s/43wqts4nbgvz3su/572-Ascites-nonmalignant--1547cases-400055controls.mh.pdf?dl=0
573	"5,847"	"400,055"	"3,059"	Other disorders of liver	digestive	wget https://www.dropbox.com/s/3unvvxqjawmwpbu/PheCode_573_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/78mhujnzup3po3r/573-Otherdisordersofliver-5847cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/78mhujnzup3po3r/573-Otherdisordersofliver-5847cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/n2467h5vtyezo8d/573-Otherdisordersofliver-5847cases-400055controls.mh.pdf?dl=0	https://www.dropbox.com/s/n2467h5vtyezo8d/573-Otherdisordersofliver-5847cases-400055controls.mh.pdf?dl=0
573.2	96	"400,055"	"8,810"	Liver replaced by transplant	digestive	wget https://www.dropbox.com/s/87yrcv99thzduma/PheCode_573.2_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/y4t18hmtzirft7s/573.2-Liverreplacedbytransplant-96cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/y4t18hmtzirft7s/573.2-Liverreplacedbytransplant-96cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/o6c30jn5k3jegvg/573.2-Liverreplacedbytransplant-96cases-400055controls.mh.pdf?dl=0	https://www.dropbox.com/s/o6c30jn5k3jegvg/573.2-Liverreplacedbytransplant-96cases-400055controls.mh.pdf?dl=0
573.3	297	"400,055"	"8,609"	Hepatomegaly	digestive	wget https://www.dropbox.com/s/eq8pat5vjbj1wtl/PheCode_573.3_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/962usfovkl2jf4i/573.3-Hepatomegaly-297cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/962usfovkl2jf4i/573.3-Hepatomegaly-297cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/q8xuf0pygpia6pv/573.3-Hepatomegaly-297cases-400055controls.mh.pdf?dl=0	https://www.dropbox.com/s/q8xuf0pygpia6pv/573.3-Hepatomegaly-297cases-400055controls.mh.pdf?dl=0
573.5	897	"400,055"	"8,009"	Jaundice (not of newborn)	digestive	wget https://www.dropbox.com/s/nimfk19rxfww7o2/PheCode_573.5_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/5n4btp227ezwinh/573.5-Jaundice-notofnewborn--897cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/5n4btp227ezwinh/573.5-Jaundice-notofnewborn--897cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/mz5400ltbobdkin/573.5-Jaundice-notofnewborn--897cases-400055controls.mh.pdf?dl=0	https://www.dropbox.com/s/mz5400ltbobdkin/573.5-Jaundice-notofnewborn--897cases-400055controls.mh.pdf?dl=0
573.7	"3,479"	"400,055"	"5,427"	Abnormal results of function study of liver	digestive	wget https://www.dropbox.com/s/pwta6qf1td70ydh/PheCode_573.7_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/kax428wfggkkj12/573.7-Abnormalresultsoffunctionstudyofliver-3479cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/kax428wfggkkj12/573.7-Abnormalresultsoffunctionstudyofliver-3479cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/2rutao7xsyqkgb5/573.7-Abnormalresultsoffunctionstudyofliver-3479cases-400055controls.mh.pdf?dl=0	https://www.dropbox.com/s/2rutao7xsyqkgb5/573.7-Abnormalresultsoffunctionstudyofliver-3479cases-400055controls.mh.pdf?dl=0
573.9	209	"400,055"	"8,697"	Abnormal serum enzyme levels	digestive	wget https://www.dropbox.com/s/ltrpurzhmubxkji/PheCode_573.9_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/opa2mfuhs1w6a0i/573.9-Abnormalserumenzymelevels-209cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/opa2mfuhs1w6a0i/573.9-Abnormalserumenzymelevels-209cases-400055controls.qq.pdf?dl=0	https://www.dropbox.com/s/fdmtqk4fr0ipywa/573.9-Abnormalserumenzymelevels-209cases-400055controls.mh.pdf?dl=0	https://www.dropbox.com/s/fdmtqk4fr0ipywa/573.9-Abnormalserumenzymelevels-209cases-400055controls.mh.pdf?dl=0
574	"16,225"	"391,307"	"1,429"	Cholelithiasis and cholecystitis	digestive	wget https://www.dropbox.com/s/hzc4cfz3o19pjdm/PheCode_574_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/4sy8pvffxkw38os/574-Cholelithiasisandcholecystitis-16225cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/4sy8pvffxkw38os/574-Cholelithiasisandcholecystitis-16225cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/l1yax0fv6xnsmrg/574-Cholelithiasisandcholecystitis-16225cases-391307controls.mh.pdf?dl=0	https://www.dropbox.com/s/l1yax0fv6xnsmrg/574-Cholelithiasisandcholecystitis-16225cases-391307controls.mh.pdf?dl=0
574.1	"13,777"	"391,307"	"3,877"	Cholelithiasis	digestive	wget https://www.dropbox.com/s/xr4wp67ol7njrf3/PheCode_574.1_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/pvo3x82ltcn6xv1/574.1-Cholelithiasis-13777cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/pvo3x82ltcn6xv1/574.1-Cholelithiasis-13777cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/kd9xkniwtydz4zo/574.1-Cholelithiasis-13777cases-391307controls.mh.pdf?dl=0	https://www.dropbox.com/s/kd9xkniwtydz4zo/574.1-Cholelithiasis-13777cases-391307controls.mh.pdf?dl=0
574.11	"1,513"	"391,307"	"16,141"	Cholelithiasis with acute cholecystitis	digestive	wget https://www.dropbox.com/s/u0v38x4ea1lyl6c/PheCode_574.11_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/l1iy4o7uq42as78/574.11-Cholelithiasiswithacutecholecystitis-1513cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/l1iy4o7uq42as78/574.11-Cholelithiasiswithacutecholecystitis-1513cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/pij0s0q7ezxiwxq/574.11-Cholelithiasiswithacutecholecystitis-1513cases-391307controls.mh.pdf?dl=0	https://www.dropbox.com/s/pij0s0q7ezxiwxq/574.11-Cholelithiasiswithacutecholecystitis-1513cases-391307controls.mh.pdf?dl=0
574.12	"5,472"	"391,307"	"12,182"	Cholelithiasis with other cholecystitis	digestive	wget https://www.dropbox.com/s/ml1u3qnp4ihlpjz/PheCode_574.12_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/fjymp855sc4tou6/574.12-Cholelithiasiswithothercholecystitis-5472cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/fjymp855sc4tou6/574.12-Cholelithiasiswithothercholecystitis-5472cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/x3ntchrgxqa5486/574.12-Cholelithiasiswithothercholecystitis-5472cases-391307controls.mh.pdf?dl=0	https://www.dropbox.com/s/x3ntchrgxqa5486/574.12-Cholelithiasiswithothercholecystitis-5472cases-391307controls.mh.pdf?dl=0
574.2	"2,634"	"391,307"	"15,020"	Calculus of bile duct	digestive	wget https://www.dropbox.com/s/hiip8h4p1ls24kc/PheCode_574.2_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/dbo3xnblpbdr3qe/574.2-Calculusofbileduct-2634cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/dbo3xnblpbdr3qe/574.2-Calculusofbileduct-2634cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/2bzia290z796chk/574.2-Calculusofbileduct-2634cases-391307controls.mh.pdf?dl=0	https://www.dropbox.com/s/2bzia290z796chk/574.2-Calculusofbileduct-2634cases-391307controls.mh.pdf?dl=0
574.3	"2,761"	"391,307"	"14,893"	Cholecystitis without cholelithiasis	digestive	wget https://www.dropbox.com/s/wy349zrqubo1pnr/PheCode_574.3_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/rki33972kj8cfyh/574.3-Cholecystitiswithoutcholelithiasis-2761cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/rki33972kj8cfyh/574.3-Cholecystitiswithoutcholelithiasis-2761cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/ye69g35ewgapjsn/574.3-Cholecystitiswithoutcholelithiasis-2761cases-391307controls.mh.pdf?dl=0	https://www.dropbox.com/s/ye69g35ewgapjsn/574.3-Cholecystitiswithoutcholelithiasis-2761cases-391307controls.mh.pdf?dl=0
575	"3,892"	"391,307"	"13,762"	Other biliary tract disease	digestive	wget https://www.dropbox.com/s/935j0oalmk3b6ba/PheCode_575_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/q0u8vc3q282jobs/575-Otherbiliarytractdisease-3892cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/q0u8vc3q282jobs/575-Otherbiliarytractdisease-3892cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/o8bcj77uuctywgn/575-Otherbiliarytractdisease-3892cases-391307controls.mh.pdf?dl=0	https://www.dropbox.com/s/o8bcj77uuctywgn/575-Otherbiliarytractdisease-3892cases-391307controls.mh.pdf?dl=0
575.1	477	"391,307"	"17,177"	Cholangitis	digestive	wget https://www.dropbox.com/s/5yrlkbwnmjs6byp/PheCode_575.1_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/veo271c4enmx8cm/575.1-Cholangitis-477cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/veo271c4enmx8cm/575.1-Cholangitis-477cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/3h04psqpaj3itfq/575.1-Cholangitis-477cases-391307controls.mh.pdf?dl=0	https://www.dropbox.com/s/3h04psqpaj3itfq/575.1-Cholangitis-477cases-391307controls.mh.pdf?dl=0
575.2	777	"391,307"	"16,877"	Obstruction of bile duct	digestive	wget https://www.dropbox.com/s/nr8b8r6s0e1vzr6/PheCode_575.2_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/3aam4c9naa5oxni/575.2-Obstructionofbileduct-777cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/3aam4c9naa5oxni/575.2-Obstructionofbileduct-777cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/5vavges5ne4kct5/575.2-Obstructionofbileduct-777cases-391307controls.mh.pdf?dl=0	https://www.dropbox.com/s/5vavges5ne4kct5/575.2-Obstructionofbileduct-777cases-391307controls.mh.pdf?dl=0
575.6	458	"391,307"	"17,196"	Cholesterolosis of gallbladder	digestive	wget https://www.dropbox.com/s/3upq4914objjo2p/PheCode_575.6_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/nwp0ikc63e8fgqh/575.6-Cholesterolosisofgallbladder-458cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/nwp0ikc63e8fgqh/575.6-Cholesterolosisofgallbladder-458cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/zth4hi6ql3du18y/575.6-Cholesterolosisofgallbladder-458cases-391307controls.mh.pdf?dl=0	https://www.dropbox.com/s/zth4hi6ql3du18y/575.6-Cholesterolosisofgallbladder-458cases-391307controls.mh.pdf?dl=0
575.7	"1,412"	"391,307"	"16,242"	Other disorders of gallbladder	digestive	wget https://www.dropbox.com/s/r83aggyiau9s9sd/PheCode_575.7_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/60jze0fqtglme32/575.7-Otherdisordersofgallbladder-1412cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/60jze0fqtglme32/575.7-Otherdisordersofgallbladder-1412cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/8kdm2rlzoc5iazt/575.7-Otherdisordersofgallbladder-1412cases-391307controls.mh.pdf?dl=0	https://www.dropbox.com/s/8kdm2rlzoc5iazt/575.7-Otherdisordersofgallbladder-1412cases-391307controls.mh.pdf?dl=0
575.8	"1,040"	"391,307"	"16,614"	Other disorders of biliary tract	digestive	wget https://www.dropbox.com/s/6vhifgfgsnaz94s/PheCode_575.8_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/ej7czqoqjd5t06a/575.8-Otherdisordersofbiliarytract-1040cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/ej7czqoqjd5t06a/575.8-Otherdisordersofbiliarytract-1040cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/ram1kaizng9wyfd/575.8-Otherdisordersofbiliarytract-1040cases-391307controls.mh.pdf?dl=0	https://www.dropbox.com/s/ram1kaizng9wyfd/575.8-Otherdisordersofbiliarytract-1040cases-391307controls.mh.pdf?dl=0
575.9	349	"391,307"	"17,305"	Nonspecific abnormal findings on radiological and other examination of biliary tract	digestive	wget https://www.dropbox.com/s/rci2d2ule3pj136/PheCode_575.9_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/cmozh4xpymovdd3/575.9-Nonspecificabnormalfindingsonradiologicalandotherexaminationofbiliarytract-349cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/cmozh4xpymovdd3/575.9-Nonspecificabnormalfindingsonradiologicalandotherexaminationofbiliarytract-349cases-391307controls.qq.pdf?dl=0	https://www.dropbox.com/s/bz2ioxe68n75pyi/575.9-Nonspecificabnormalfindingsonradiologicalandotherexaminationofbiliarytract-349cases-391307controls.mh.pdf?dl=0	https://www.dropbox.com/s/bz2ioxe68n75pyi/575.9-Nonspecificabnormalfindingsonradiologicalandotherexaminationofbiliarytract-349cases-391307controls.mh.pdf?dl=0
577	"2,690"	"406,271"	0	Diseases of pancreas	digestive	wget https://www.dropbox.com/s/6pjiorueuv6q5pq/PheCode_577_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/1k307n9mscxf8sk/577-Diseasesofpancreas-2690cases-406271controls.qq.pdf?dl=0	https://www.dropbox.com/s/1k307n9mscxf8sk/577-Diseasesofpancreas-2690cases-406271controls.qq.pdf?dl=0	https://www.dropbox.com/s/5jhuqged15y4pph/577-Diseasesofpancreas-2690cases-406271controls.mh.pdf?dl=0	https://www.dropbox.com/s/5jhuqged15y4pph/577-Diseasesofpancreas-2690cases-406271controls.mh.pdf?dl=0
577.1	"1,986"	"406,271"	704	Acute pancreatitis	digestive	wget https://www.dropbox.com/s/rv36zmx2jxzinkq/PheCode_577.1_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/3slu7etn3jk8qme/577.1-Acutepancreatitis-1986cases-406271controls.qq.pdf?dl=0	https://www.dropbox.com/s/3slu7etn3jk8qme/577.1-Acutepancreatitis-1986cases-406271controls.qq.pdf?dl=0	https://www.dropbox.com/s/s9guxtw2lcgijem/577.1-Acutepancreatitis-1986cases-406271controls.mh.pdf?dl=0	https://www.dropbox.com/s/s9guxtw2lcgijem/577.1-Acutepancreatitis-1986cases-406271controls.mh.pdf?dl=0
577.2	514	"406,271"	"2,176"	Chronic pancreatitis	digestive	wget https://www.dropbox.com/s/d4qcep3xbtolbqw/PheCode_577.2_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/opuoyuyhyvjvwsg/577.2-Chronicpancreatitis-514cases-406271controls.qq.pdf?dl=0	https://www.dropbox.com/s/opuoyuyhyvjvwsg/577.2-Chronicpancreatitis-514cases-406271controls.qq.pdf?dl=0	https://www.dropbox.com/s/be5rh9ihma9u3zh/577.2-Chronicpancreatitis-514cases-406271controls.mh.pdf?dl=0	https://www.dropbox.com/s/be5rh9ihma9u3zh/577.2-Chronicpancreatitis-514cases-406271controls.mh.pdf?dl=0
577.3	364	"406,271"	"2,326"	Cyst and pseudocyst of pancreas	digestive	wget https://www.dropbox.com/s/dbzxb58bhiti7vv/PheCode_577.3_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/z8zx9m9j9m8v1o6/577.3-Cystandpseudocystofpancreas-364cases-406271controls.qq.pdf?dl=0	https://www.dropbox.com/s/z8zx9m9j9m8v1o6/577.3-Cystandpseudocystofpancreas-364cases-406271controls.qq.pdf?dl=0	https://www.dropbox.com/s/rye01pxuvwg5ad1/577.3-Cystandpseudocystofpancreas-364cases-406271controls.mh.pdf?dl=0	https://www.dropbox.com/s/rye01pxuvwg5ad1/577.3-Cystandpseudocystofpancreas-364cases-406271controls.mh.pdf?dl=0
578	"21,137"	"385,157"	"2,667"	Gastrointestinal hemorrhage	digestive	wget https://www.dropbox.com/s/tygewyvc00g1n6x/PheCode_578_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/urinjrla1yvlyu8/578-Gastrointestinalhemorrhage-21137cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/urinjrla1yvlyu8/578-Gastrointestinalhemorrhage-21137cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/rhz1mv6g5c8jpdc/578-Gastrointestinalhemorrhage-21137cases-385157controls.mh.pdf?dl=0	https://www.dropbox.com/s/rhz1mv6g5c8jpdc/578-Gastrointestinalhemorrhage-21137cases-385157controls.mh.pdf?dl=0
578.1	"1,961"	"385,157"	"21,843"	Hematemesis	digestive	wget https://www.dropbox.com/s/9pki50zyif8za9z/PheCode_578.1_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/636cle1m86uj04p/578.1-Hematemesis-1961cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/636cle1m86uj04p/578.1-Hematemesis-1961cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/lt8h1dncz3b20ur/578.1-Hematemesis-1961cases-385157controls.mh.pdf?dl=0	https://www.dropbox.com/s/lt8h1dncz3b20ur/578.1-Hematemesis-1961cases-385157controls.mh.pdf?dl=0
578.2	"2,639"	"385,157"	"21,165"	Blood in stool	digestive	wget https://www.dropbox.com/s/fa36yszfs1kgih9/PheCode_578.2_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/qmpm8im2f6kbfc2/578.2-Bloodinstool-2639cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/qmpm8im2f6kbfc2/578.2-Bloodinstool-2639cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/l3h6l2oeypm7ook/578.2-Bloodinstool-2639cases-385157controls.mh.pdf?dl=0	https://www.dropbox.com/s/l3h6l2oeypm7ook/578.2-Bloodinstool-2639cases-385157controls.mh.pdf?dl=0
578.8	"13,222"	"385,157"	"10,582"	Hemorrhage of rectum and anus	digestive	wget https://www.dropbox.com/s/3tsylbrt71ry5qq/PheCode_578.8_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/3naydx7djdhhgkp/578.8-Hemorrhageofrectumandanus-13222cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/3naydx7djdhhgkp/578.8-Hemorrhageofrectumandanus-13222cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/yjffbfyfw86pi1e/578.8-Hemorrhageofrectumandanus-13222cases-385157controls.mh.pdf?dl=0	https://www.dropbox.com/s/yjffbfyfw86pi1e/578.8-Hemorrhageofrectumandanus-13222cases-385157controls.mh.pdf?dl=0
578.9	"5,229"	"385,157"	"18,575"	Hemorrhage of gastrointestinal tract	digestive	wget https://www.dropbox.com/s/hu7890oijjti1yk/PheCode_578.9_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/is2cb6pqcem8tpf/578.9-Hemorrhageofgastrointestinaltract-5229cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/is2cb6pqcem8tpf/578.9-Hemorrhageofgastrointestinaltract-5229cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/uzqfx2riv5yeniy/578.9-Hemorrhageofgastrointestinaltract-5229cases-385157controls.mh.pdf?dl=0	https://www.dropbox.com/s/uzqfx2riv5yeniy/578.9-Hemorrhageofgastrointestinaltract-5229cases-385157controls.mh.pdf?dl=0
579	"3,195"	"385,157"	"20,609"	Other symptoms involving abdomen and pelvis	digestive	wget https://www.dropbox.com/s/pvjxk1v3bgrm5mu/PheCode_579_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/l2c5szp0w0omsbp/579-Othersymptomsinvolvingabdomenandpelvis-3195cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/l2c5szp0w0omsbp/579-Othersymptomsinvolvingabdomenandpelvis-3195cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/qbhitkcrhmcejm7/579-Othersymptomsinvolvingabdomenandpelvis-3195cases-385157controls.mh.pdf?dl=0	https://www.dropbox.com/s/qbhitkcrhmcejm7/579-Othersymptomsinvolvingabdomenandpelvis-3195cases-385157controls.mh.pdf?dl=0
579.2	426	"385,157"	"23,378"	Splenomegaly	digestive	wget https://www.dropbox.com/s/mx6udvjh6frr510/PheCode_579.2_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/r97a0zewgi8yltn/579.2-Splenomegaly-426cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/r97a0zewgi8yltn/579.2-Splenomegaly-426cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/ha56s2bj8mek0uc/579.2-Splenomegaly-426cases-385157controls.mh.pdf?dl=0	https://www.dropbox.com/s/ha56s2bj8mek0uc/579.2-Splenomegaly-426cases-385157controls.mh.pdf?dl=0
579.8	"1,659"	"385,157"	"22,145"	Nonspecific abnormal findings in stool contents	digestive	wget https://www.dropbox.com/s/avlw6e61vv5co53/PheCode_579.8_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/smyz4jkb43bgxw8/579.8-Nonspecificabnormalfindingsinstoolcontents-1659cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/smyz4jkb43bgxw8/579.8-Nonspecificabnormalfindingsinstoolcontents-1659cases-385157controls.qq.pdf?dl=0	https://www.dropbox.com/s/6uwlnv48j7o44vw/579.8-Nonspecificabnormalfindingsinstoolcontents-1659cases-385157controls.mh.pdf?dl=0	https://www.dropbox.com/s/6uwlnv48j7o44vw/579.8-Nonspecificabnormalfindingsinstoolcontents-1659cases-385157controls.mh.pdf?dl=0
580	"1,522"	"397,602"	"9,837"	Nephritis; nephrosis; renal sclerosis	genitourinary	wget https://www.dropbox.com/s/xyfbnc9dc2wchqz/PheCode_580_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/emny40j6amiy8da/580-Nephritis-nephrosis-renalsclerosis-1522cases-397602controls.qq.pdf?dl=0	https://www.dropbox.com/s/emny40j6amiy8da/580-Nephritis-nephrosis-renalsclerosis-1522cases-397602controls.qq.pdf?dl=0	https://www.dropbox.com/s/udnpq4yz9cj49gz/580-Nephritis-nephrosis-renalsclerosis-1522cases-397602controls.mh.pdf?dl=0	https://www.dropbox.com/s/udnpq4yz9cj49gz/580-Nephritis-nephrosis-renalsclerosis-1522cases-397602controls.mh.pdf?dl=0
580.1	"1,033"	"397,602"	"10,326"	Glomerulonephritis	genitourinary	wget https://www.dropbox.com/s/ysif6fn212ytxm1/PheCode_580.1_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/4z2xqxskr4mcl68/580.1-Glomerulonephritis-1033cases-397602controls.qq.pdf?dl=0	https://www.dropbox.com/s/4z2xqxskr4mcl68/580.1-Glomerulonephritis-1033cases-397602controls.qq.pdf?dl=0	https://www.dropbox.com/s/9ccgv7rwcypwj7a/580.1-Glomerulonephritis-1033cases-397602controls.mh.pdf?dl=0	https://www.dropbox.com/s/9ccgv7rwcypwj7a/580.1-Glomerulonephritis-1033cases-397602controls.mh.pdf?dl=0
580.11	79	"397,602"	"11,280"	Proliferative glomerulonephritis	genitourinary	wget https://www.dropbox.com/s/xqku2xzvpc0pme0/PheCode_580.11_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/kr5hqq3ge3s1sai/580.11-Proliferativeglomerulonephritis-79cases-397602controls.qq.pdf?dl=0	https://www.dropbox.com/s/kr5hqq3ge3s1sai/580.11-Proliferativeglomerulonephritis-79cases-397602controls.qq.pdf?dl=0	https://www.dropbox.com/s/9edbml3u5ydyf5d/580.11-Proliferativeglomerulonephritis-79cases-397602controls.mh.pdf?dl=0	https://www.dropbox.com/s/9edbml3u5ydyf5d/580.11-Proliferativeglomerulonephritis-79cases-397602controls.mh.pdf?dl=0
