Phenotype Code	Phenotype Description	UK Biobank Data Showcase Link	Sex	File	wget command	Dropbox File
20118_5	Home area population density - urban or rural: England/Wales - Urban - less sparse	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20118	both_sexes	20118_5.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/05x80faje9rzt63/20118_5.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20118_5.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/05x80faje9rzt63/20118_5.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20118_6	Home area population density - urban or rural: England/Wales - Town and Fringe - less sparse	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20118	both_sexes	20118_6.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/ptw6tydqsla80w8/20118_6.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20118_6.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/ptw6tydqsla80w8/20118_6.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20118_7	Home area population density - urban or rural: England/Wales - Village - less sparse	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20118	both_sexes	20118_7.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/5shtivrjo840cui/20118_7.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20118_7.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/5shtivrjo840cui/20118_7.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20118_8	Home area population density - urban or rural: England/Wales - Hamlet and Isolated Dwelling - less sparse	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20118	both_sexes	20118_8.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/xhi4fbjdb7zd4g5/20118_8.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20118_8.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/xhi4fbjdb7zd4g5/20118_8.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20121_raw	Cascot confidence score	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20121	both_sexes	20121_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/vpfsy3kznlmt2rj/20121_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20121_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/vpfsy3kznlmt2rj/20121_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20122	Bipolar disorder status	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20122	both_sexes	20122.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/mfbzsp06740udn7/20122.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20122.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/mfbzsp06740udn7/20122.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20126_0	Bipolar and major depression status: No Bipolar or Depression	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20126	both_sexes	20126_0.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/okojxntm7gsendq/20126_0.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20126_0.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/okojxntm7gsendq/20126_0.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20126_1	Bipolar and major depression status: Bipolar I Disorder	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20126	both_sexes	20126_1.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/vzixtwn5uxn2yh8/20126_1.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20126_1.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/vzixtwn5uxn2yh8/20126_1.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20126_2	Bipolar and major depression status: Bipolar II Disorder	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20126	both_sexes	20126_2.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/j90j7spewd556sr/20126_2.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20126_2.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/j90j7spewd556sr/20126_2.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20126_3	Bipolar and major depression status: Probable Recurrent major depression (severe)	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20126	both_sexes	20126_3.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/e306mmbab54zgmz/20126_3.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20126_3.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/e306mmbab54zgmz/20126_3.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20126_4	Bipolar and major depression status: Probable Recurrent major depression (moderate)	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20126	both_sexes	20126_4.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/zh4xk2cgm2cr2nq/20126_4.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20126_4.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/zh4xk2cgm2cr2nq/20126_4.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20126_5	Bipolar and major depression status: Single Probable major depression episode	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20126	both_sexes	20126_5.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/v0kv2cg73tninde/20126_5.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20126_5.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/v0kv2cg73tninde/20126_5.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20127_raw	Neuroticism score	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20127	both_sexes	20127_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/k282ebqa67x6r81/20127_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20127_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/k282ebqa67x6r81/20127_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20128	Number of fluid intelligence questions attempted within time limit	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20128	both_sexes	20128.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/6hr1myqsjj27rp0/20128.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20128.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/6hr1myqsjj27rp0/20128.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20150_raw	Forced expiratory volume in 1-second (FEV1), Best measure	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20150	both_sexes	20150_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/umzgs3uaesf7gn7/20150_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20150_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/umzgs3uaesf7gn7/20150_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20151_raw	Forced vital capacity (FVC), Best measure	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20151	both_sexes	20151_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/d7fa6dlj6swmp5z/20151_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20151_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/d7fa6dlj6swmp5z/20151_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20152	Reproduciblity of spirometry measurement using ERS/ATS criteria	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20152	both_sexes	20152.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/isdassi8i6wn4j9/20152.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20152.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/isdassi8i6wn4j9/20152.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20153_raw	Forced expiratory volume in 1-second (FEV1), predicted	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20153	both_sexes	20153_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/p1umghf0uoyit6m/20153_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20153_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/p1umghf0uoyit6m/20153_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20154_raw	Forced expiratory volume in 1-second (FEV1), predicted percentage	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20154	both_sexes	20154_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/nowtl6tyqe80kn5/20154_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20154_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/nowtl6tyqe80kn5/20154_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20160	Ever smoked	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20160	both_sexes	20160.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/2vxlmq7q7ozxgf9/20160.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20160.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/2vxlmq7q7ozxgf9/20160.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
2020	Loneliness, isolation	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2020	both_sexes	2020.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/nf4jl3mdppu1ng8/2020.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 2020.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/nf4jl3mdppu1ng8/2020.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
2030	Guilty feelings	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2030	both_sexes	2030.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/ii98y8blhuanfvj/2030.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 2030.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/ii98y8blhuanfvj/2030.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
2040	Risk taking	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2040	both_sexes	2040.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/f1z5qgn4nskjrzs/2040.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 2040.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/f1z5qgn4nskjrzs/2040.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20401	Ever addicted to any substance or behaviour	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20401	both_sexes	20401.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/sfna9ljbck9ggfy/20401.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20401.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/sfna9ljbck9ggfy/20401.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20403	Amount of alcohol drunk on a typical drinking day	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20403	both_sexes	20403.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/58ssjbuxem71eik/20403.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20403.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/58ssjbuxem71eik/20403.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20404	Ever physically dependent on alcohol	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20404	both_sexes	20404.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/gp3faggur90a1yr/20404.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20404.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/gp3faggur90a1yr/20404.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20405_0	Ever had known person concerned about, or recommend reduction of, alcohol consumption: No	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20405	both_sexes	20405_0.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/n6wqcmwg08a81ej/20405_0.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20405_0.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/n6wqcmwg08a81ej/20405_0.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20405_1	Ever had known person concerned about, or recommend reduction of, alcohol consumption: Yes, but not in the last year	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20405	both_sexes	20405_1.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/l4ofmguhx66cdtn/20405_1.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20405_1.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/l4ofmguhx66cdtn/20405_1.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20405_2	Ever had known person concerned about, or recommend reduction of, alcohol consumption: Yes, during the last year	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20405	both_sexes	20405_2.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/lcknrxmalc4n46t/20405_2.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20405_2.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/lcknrxmalc4n46t/20405_2.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20406	Ever addicted to alcohol	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20406	both_sexes	20406.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/5r1unqsjty1bh1s/20406.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20406.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/5r1unqsjty1bh1s/20406.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20407	Frequency of failure to fulfil normal expectations due to drinking alcohol in last year	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20407	both_sexes	20407.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/c6ce7130xoq6f18/20407.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20407.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/c6ce7130xoq6f18/20407.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20408	Frequency of memory loss due to drinking alcohol in last year	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20408	both_sexes	20408.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/1xxakv5ns6993dj/20408.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20408.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/1xxakv5ns6993dj/20408.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20409	Frequency of feeling guilt or remorse after drinking alcohol in last year	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20409	both_sexes	20409.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/xc8e8ubjg5hwpa9/20409.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20409.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/xc8e8ubjg5hwpa9/20409.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20411_0	Ever been injured or injured someone else through drinking alcohol: No	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20411	both_sexes	20411_0.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/ljrnku9z8uz2xbx/20411_0.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20411_0.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/ljrnku9z8uz2xbx/20411_0.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20411_1	Ever been injured or injured someone else through drinking alcohol: Yes, but not in the last year	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20411	both_sexes	20411_1.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/dytquasq346umwp/20411_1.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20411_1.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/dytquasq346umwp/20411_1.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20411_2	Ever been injured or injured someone else through drinking alcohol: Yes, during the last year	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20411	both_sexes	20411_2.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/rmqqup8c4mqefpb/20411_2.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20411_2.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/rmqqup8c4mqefpb/20411_2.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20412	Frequency of needing morning drink of alcohol after heavy drinking session in last year	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20412	both_sexes	20412.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/k9hzv6dqwshm5nu/20412.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20412.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/k9hzv6dqwshm5nu/20412.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20413	Frequency of inability to cease drinking in last year	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20413	both_sexes	20413.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/of1qvc5th43w53m/20413.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20413.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/of1qvc5th43w53m/20413.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20414	Frequency of drinking alcohol	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20414	both_sexes	20414.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/h9debez5vleitkb/20414.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20414.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/h9debez5vleitkb/20414.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20415	Ongoing addiction to alcohol	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20415	both_sexes	20415.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/ch0oifadfybj61p/20415.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20415.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/ch0oifadfybj61p/20415.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20416	Frequency of consuming six or more units of alcohol	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20416	both_sexes	20416.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/0wvm39kpuudrxf5/20416.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20416.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/0wvm39kpuudrxf5/20416.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20417	Tense, sore, or aching muscles during worst period of anxiety	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20417	both_sexes	20417.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/xvy7uxfedp39ewq/20417.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20417.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/xvy7uxfedp39ewq/20417.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20418	Impact on normal roles during worst period of anxiety	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20418	both_sexes	20418.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/puyhse4kd1wgdc6/20418.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20418.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/puyhse4kd1wgdc6/20418.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20419	Difficulty concentrating during worst period of anxiety	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20419	both_sexes	20419.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/s6wx3eg7be6fixs/20419.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20419.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/s6wx3eg7be6fixs/20419.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20420_raw	Longest period spent worried or anxious	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20420	both_sexes	20420_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/kmasj0bf1rirqze/20420_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20420_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/kmasj0bf1rirqze/20420_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20421	Ever felt worried, tense, or anxious for most of a month or longer	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20421	both_sexes	20421.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/6bggf20ebwj9lzx/20421.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20421.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/6bggf20ebwj9lzx/20421.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20422	More irritable than usual during worst period of anxiety	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20422	both_sexes	20422.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/qfiekimhv9e5i96/20422.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20422.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/qfiekimhv9e5i96/20422.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20423	Keyed up or on edge during worst period of anxiety	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20423	both_sexes	20423.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/h5fqqjautdzrr8f/20423.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20423.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/h5fqqjautdzrr8f/20423.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20425	Ever worried more than most people would in similar situation	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20425	both_sexes	20425.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/sp2mevso427414a/20425.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20425.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/sp2mevso427414a/20425.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20426	Restless during period of worst anxiety	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20426	both_sexes	20426.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/ic5wx8v2aokh0al/20426.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20426.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/ic5wx8v2aokh0al/20426.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20427	Frequent trouble falling or staying asleep during worst period of anxiety	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20427	both_sexes	20427.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/j792iazpgkow6y0/20427.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20427.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/j792iazpgkow6y0/20427.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20428	Professional informed about anxiety	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20428	both_sexes	20428.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/tpmemjysfig7zkg/20428.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20428.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/tpmemjysfig7zkg/20428.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20429	Easily tired during worst period of anxiety	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20429	both_sexes	20429.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/fw86418ethuvmj3/20429.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20429.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/fw86418ethuvmj3/20429.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20431	Ever addicted to a behaviour or miscellanous	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20431	both_sexes	20431.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/nhgujg5e9yp34yp/20431.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20431.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/nhgujg5e9yp34yp/20431.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20432	Ongoing behavioural or miscellanous addiction	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20432	both_sexes	20432.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/ziqd14d1487870f/20432.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20432.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/ziqd14d1487870f/20432.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20433_raw	Age at first episode of depression	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20433	both_sexes	20433_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/kyq1xs6945pnbks/20433_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20433_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/kyq1xs6945pnbks/20433_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
